score,fa_atr,fa_rep,fa_sol,fa_intra_rep,fa_elec,pro_close,hbond_sr_bb,hbond_lr_bb,hbond_bb_sc,hbond_sc,dslf_fa13,rama,omega,fa_dun,p_aa_pp,yhh_planarity,ref,P_ni_disulfides_side,P_ni_mtcontacts,P_ni_rmsd,P_ni_rmsd_threshold,P_ni_trials,ala_count,aroma_count,cys_count,design_score,exposed_hydrophobic,final_rmsd,his_count,met_count,packstat,P_ni_rmsd_type,time,newname
52.648,-223.976,64.777,115.926,0.809,-18.686,0.214,-6.437,-9.329,-2.079,-0.904,-0.415,9.919,52.503,82.594,-14.443,0.548,1.629,0.0,13.0,0.594,2.0,1.0,1.0,7.0,2.0,52.648,437.788,2.348,1.0,0.0,0.566,no_motif,164.0,S4_1.1.5068
52.673,-190.931,67.864,111.165,1.088,-14.691,0.048,-3.989,-4.664,-2.549,-1.115,-0.712,15.845,11.982,74.386,-13.276,0.004,2.218,0.0,16.0,0.998,2.0,3.0,2.0,5.0,2.0,52.673,693.149,3.764,0.0,0.0,0.56,no_motif,428.0,S4_1.1.5069
52.731,-192.541,64.679,107.452,0.6,-6.412,0.387,-0.863,-1.453,-2.39,-3.52,-0.769,20.281,19.694,75.528,-21.882,0.0,-6.063,0.0,17.0,0.578,2.0,1.0,2.0,5.0,2.0,52.731,408.112,3.599,0.0,0.0,0.57,no_motif,176.0,S4_1.1.5070
52.768,-194.812,62.874,110.032,0.741,-9.178,0.288,-2.961,-5.568,-2.561,-0.501,-0.47,10.239,38.983,76.456,-23.022,0.115,-7.889,0.0,15.0,0.798,2.0,3.0,1.0,5.0,2.0,52.768,423.209,3.5,0.0,0.0,0.442,no_motif,382.0,S4_1.1.5071
52.777,-224.239,72.39,128.954,1.015,-18.588,0.21,-0.574,-5.194,-5.736,-3.26,1.502,10.922,38.962,76.834,-19.567,0.043,-0.899,0.0,15.0,1.666,2.0,2.0,0.0,9.0,2.0,52.777,354.714,4.344,0.0,0.0,0.544,no_motif,257.0,S4_1.1.5072
52.814,-213.093,81.818,119.252,0.593,-10.116,1.019,-1.883,-4.82,-2.555,-1.42,-0.04,10.502,19.275,81.905,-19.727,0.001,-7.897,0.0,17.0,1.164,2.0,2.0,1.0,6.0,2.0,52.814,169.201,9.544,1.0,0.0,0.524,no_motif,285.0,S4_1.1.5073
52.844,-209.932,74.982,108.731,1.117,-13.089,1.803,-3.136,-6.478,-2.31,0.0,-0.81,13.194,26.678,78.056,-14.858,0.011,-1.116,0.0,14.0,0.609,2.0,1.0,1.0,7.0,3.0,52.844,418.925,3.406,1.0,0.0,0.487,no_motif,154.0,S4_1.1.5074
52.845,-252.013,80.619,137.857,0.683,-18.473,3.377,-4.691,-5.278,-3.343,-2.329,0.862,13.945,38.327,86.936,-16.767,0.002,-6.866,0.0,15.0,0.816,2.0,2.0,0.0,7.0,2.0,52.845,451.118,3.931,1.0,0.0,0.589,no_motif,274.0,S4_1.1.5075
52.847,-214.286,62.387,108.091,0.912,-12.479,0.042,-2.337,-4.627,-1.148,-0.709,-0.874,13.134,20.564,91.736,-11.723,0.019,4.146,0.0,15.0,0.669,2.0,6.0,3.0,10.0,2.0,52.847,646.513,2.88,0.0,0.0,0.515,no_motif,753.0,S4_1.1.5076
52.914,-214.163,54.522,122.416,1.156,-15.498,0.747,-3.212,-4.701,-3.751,-1.47,1.251,13.305,29.455,94.424,-14.595,0.006,-6.979,0.0,15.0,1.065,2.0,3.0,1.0,7.0,2.0,52.914,326.569,2.135,0.0,0.0,0.464,no_motif,322.0,S4_1.1.5077
53.121,-196.582,56.777,109.071,0.576,-15.328,1.042,-1.229,-5.574,-3.289,-1.271,0.185,10.067,42.999,89.049,-18.147,0.006,-15.229,0.0,15.0,0.807,2.0,3.0,0.0,4.0,2.0,53.121,312.807,3.08,0.0,0.0,0.555,no_motif,496.0,S4_1.1.5078
53.177,-195.464,72.507,112.722,0.907,-23.851,0.03,-1.293,-4.636,-3.558,-2.497,0.78,19.983,21.026,87.059,-23.118,0.0,-7.419,0.0,14.0,1.016,2.0,3.0,0.0,6.0,2.0,53.177,448.118,4.484,1.0,0.0,0.484,no_motif,494.0,S4_1.1.5079
53.182,-223.076,77.676,127.336,0.717,-18.8,0.09,-3.508,-8.482,-1.568,-3.942,0.11,16.878,34.762,83.447,-22.007,0.007,-6.457,0.0,15.0,0.732,2.0,6.0,3.0,8.0,2.0,53.182,391.328,2.861,1.0,0.0,0.624,no_motif,653.0,S4_1.1.5080
53.2,-199.482,68.819,105.959,0.766,-18.666,0.562,-2.552,-3.499,-3.301,-3.181,0.429,22.116,21.702,88.716,-19.479,0.27,-5.98,0.0,18.0,0.939,2.0,2.0,1.0,4.0,2.0,53.2,522.589,3.15,0.0,0.0,0.501,no_motif,268.0,S4_1.1.5081
53.251,-212.243,69.883,114.17,0.875,-18.055,0.018,-1.159,-6.187,-1.997,-2.645,-1.051,13.815,28.531,90.647,-17.819,0.003,-3.535,0.0,20.0,0.852,2.0,3.0,0.0,6.0,2.0,53.251,472.61,3.744,1.0,0.0,0.634,no_motif,448.0,S4_1.1.5082
53.268,-198.289,67.92,114.904,1.003,-19.148,0.834,-3.245,-4.524,-2.37,-2.702,-0.976,16.261,24.055,88.742,-20.338,0.0,-8.858,0.0,11.0,1.199,2.0,8.0,0.0,6.0,2.0,53.268,354.095,4.833,0.0,0.0,0.5,no_motif,919.0,S4_1.1.5083
53.344,-194.712,56.834,97.082,0.666,-10.197,4.188,-3.914,-5.455,-1.025,0.0,-0.585,7.494,51.121,67.649,-16.368,0.002,0.563,0.0,14.0,0.923,2.0,1.0,1.0,5.0,3.0,53.344,456.971,2.422,0.0,0.0,0.527,no_motif,175.0,S4_1.1.5084
53.4,-191.355,75.456,122.861,0.522,-17.444,0.295,-4.493,-2.538,-2.639,-2.113,0.318,11.02,18.562,67.501,-17.629,0.001,-4.925,0.0,16.0,1.223,2.0,2.0,1.0,2.0,2.0,53.4,219.095,10.779,0.0,0.0,0.511,no_motif,324.0,S4_1.1.5085
53.411,-200.646,69.045,116.703,0.788,-13.997,1.014,-4.181,-3.602,-3.228,-1.101,0.087,11.639,22.613,81.597,-12.58,0.027,-10.766,0.0,17.0,0.707,2.0,3.0,1.0,6.0,3.0,53.411,365.017,5.025,0.0,0.0,0.503,no_motif,484.0,S4_1.1.5086
53.434,-230.221,81.016,124.677,0.881,-19.711,1.011,-3.843,-3.771,-1.734,-2.348,1.052,12.892,39.031,94.142,-23.027,0.002,-16.613,0.0,17.0,0.754,2.0,1.0,0.0,8.0,2.0,53.434,318.636,3.291,1.0,0.0,0.571,no_motif,174.0,S4_1.1.5087
53.438,-177.04,59.616,107.344,0.693,-18.19,0.0,-2.031,-8.334,-3.515,-0.826,-1.139,16.654,19.215,81.26,-16.271,0.001,-3.997,0.0,17.0,0.659,2.0,2.0,1.0,2.0,2.0,53.438,437.677,2.958,0.0,0.0,0.533,no_motif,278.0,S4_1.1.5088
53.459,-210.364,57.001,117.694,0.841,-21.195,0.011,-3.243,-5.721,-2.314,-1.448,-0.563,21.172,30.527,91.643,-12.799,0.0,-7.782,0.0,14.0,0.767,2.0,1.0,1.0,6.0,2.0,53.459,413.019,2.754,0.0,0.0,0.522,no_motif,162.0,S4_1.1.5089
53.527,-218.916,75.217,106.716,0.893,-12.797,0.012,-4.725,-5.728,-2.059,-0.39,-0.155,13.445,36.108,72.556,-16.003,0.007,9.348,0.0,15.0,0.602,2.0,1.0,1.0,7.0,3.0,53.527,454.703,2.885,1.0,0.0,0.545,no_motif,207.0,S4_1.1.5090
53.548,-212.724,76.388,118.589,0.739,-16.522,0.011,-3.961,-6.389,-2.709,-0.7,-0.448,17.859,23.582,84.397,-18.114,0.049,-6.5,0.0,14.0,0.562,2.0,4.0,2.0,7.0,3.0,53.548,274.6,4.112,1.0,0.0,0.576,no_motif,455.0,S4_1.1.5091
53.564,-186.819,62.171,104.566,0.87,-12.573,0.0,-1.338,-6.116,-1.372,-0.635,-1.095,18.718,26.173,76.765,-23.526,0.0,-2.225,0.0,16.0,1.135,2.0,3.0,0.0,7.0,2.0,53.564,463.273,2.952,0.0,0.0,0.501,no_motif,373.0,S4_1.1.5092
53.569,-203.236,58.135,103.426,0.789,-19.291,0.0,-4.108,-6.477,-1.576,-0.433,0.086,16.445,24.732,90.445,-13.617,0.008,8.24,0.0,16.0,0.96,2.0,6.0,1.0,5.0,2.0,53.569,517.052,3.201,0.0,0.0,0.494,no_motif,602.0,S4_1.1.5093
53.62,-222.276,58.166,119.914,1.6,-21.015,0.283,-3.715,-4.844,-1.647,-4.294,-0.887,14.313,50.791,95.912,-15.719,0.17,-13.132,0.0,16.0,0.71,2.0,2.0,0.0,6.0,2.0,53.62,317.951,3.128,0.0,0.0,0.509,no_motif,262.0,S4_1.1.5094
53.623,-192.088,59.857,114.976,0.946,-13.835,2.204,-4.059,-4.491,-2.348,-1.213,-1.112,17.386,35.159,68.584,-20.662,0.0,-5.68,0.0,14.0,0.686,2.0,2.0,2.0,5.0,2.0,53.623,343.299,3.301,0.0,0.0,0.504,no_motif,272.0,S4_1.1.5095
53.638,-234.546,71.053,125.545,0.965,-20.534,0.03,-2.278,-4.92,-2.017,-5.756,2.254,15.322,39.606,97.875,-20.362,0.129,-8.731,0.0,18.0,0.887,2.0,1.0,0.0,11.0,2.0,53.638,549.033,2.687,0.0,0.0,0.532,no_motif,191.0,S4_1.1.5096
53.66,-189.157,61.146,106.492,0.658,-16.038,0.699,-3.867,-7.196,-1.465,-4.247,-0.355,13.838,39.392,80.712,-18.775,0.002,-8.178,0.0,14.0,0.675,2.0,3.0,0.0,3.0,2.0,53.66,179.847,3.053,0.0,0.0,0.505,no_motif,482.0,S4_1.1.5097
53.73,-189.796,57.922,107.718,0.662,-21.647,3.034,-4.551,-6.226,-2.793,-1.141,-0.795,12.386,46.555,70.108,-13.749,0.0,-3.958,0.0,14.0,0.618,2.0,6.0,0.0,2.0,3.0,53.73,330.412,3.044,0.0,0.0,0.577,no_motif,682.0,S4_1.1.5098
53.753,-230.336,81.515,123.537,1.067,-16.854,0.464,-5.82,-3.118,-2.415,-3.07,-0.654,16.579,41.074,85.784,-21.601,0.012,-12.411,0.0,14.0,0.919,2.0,3.0,0.0,8.0,2.0,53.753,300.113,3.475,0.0,0.0,0.485,no_motif,377.0,S4_1.1.5099
53.81,-196.782,62.327,118.05,0.554,-13.961,0.426,-2.47,-1.237,-4.685,-1.068,-0.241,17.823,19.857,74.701,-14.553,0.044,-4.974,0.0,14.0,1.187,2.0,2.0,1.0,5.0,2.0,53.81,229.783,4.704,0.0,0.0,0.462,no_motif,331.0,S4_1.1.5100
53.815,-211.724,65.068,125.55,0.755,-13.145,0.0,-1.253,-3.347,-2.868,-2.886,-0.702,15.46,30.136,80.844,-19.364,0.007,-8.716,0.0,17.0,1.243,2.0,1.0,1.0,5.0,2.0,53.815,233.881,4.026,0.0,0.0,0.509,no_motif,172.0,S4_1.1.5101
53.837,-173.534,65.899,98.795,0.692,-11.745,0.198,-1.842,-0.672,-3.165,-0.706,-0.999,18.261,17.755,71.434,-25.271,0.0,-1.264,0.0,12.0,0.982,2.0,3.0,0.0,5.0,2.0,53.837,332.202,2.984,0.0,0.0,0.544,no_motif,395.0,S4_1.1.5102
53.878,-220.223,54.112,123.688,1.162,-19.175,0.171,-4.65,-10.828,-2.509,-1.231,-0.931,11.351,59.09,79.663,-14.077,0.001,-1.735,0.0,16.0,0.977,2.0,1.0,1.0,8.0,2.0,53.878,392.406,3.547,0.0,0.0,0.594,no_motif,159.0,S4_1.1.5103
54.001,-195.514,76.32,107.559,0.735,-13.644,0.115,-5.182,-3.807,-1.786,-0.681,-0.147,15.662,15.867,67.896,-16.497,0.011,7.094,0.0,15.0,1.297,2.0,1.0,1.0,6.0,2.0,54.001,345.002,4.606,0.0,0.0,0.512,no_motif,171.0,S4_1.1.5104
54.015,-222.14,66.561,115.237,0.83,-11.26,0.615,-4.403,-8.152,-2.907,-1.167,0.608,19.19,54.827,77.384,-27.63,0.006,-3.586,0.0,16.0,1.043,2.0,3.0,0.0,8.0,2.0,54.015,479.235,3.128,0.0,0.0,0.515,no_motif,433.0,S4_1.1.5105
54.282,-226.235,77.79,113.274,1.296,-19.944,0.675,-3.949,-7.052,-3.211,-2.463,0.232,12.415,42.1,89.242,-11.019,0.017,-8.885,0.0,15.0,0.534,2.0,7.0,0.0,7.0,2.0,54.282,460.263,2.047,0.0,0.0,0.534,no_motif,850.0,S4_1.1.5106
54.287,-201.491,79.619,109.229,0.677,-10.679,4.006,-3.351,-7.929,-2.711,-1.028,0.856,13.227,19.912,79.291,-18.292,0.013,-7.062,0.0,13.0,0.646,2.0,5.0,3.0,5.0,2.0,54.287,316.06,9.63,0.0,0.0,0.575,no_motif,559.0,S4_1.1.5107
54.304,-218.073,66.304,118.535,0.813,-11.078,0.179,-2.264,-6.714,-2.754,-0.643,-0.267,16.532,26.736,87.912,-16.29,0.016,-4.641,0.0,17.0,0.649,2.0,5.0,1.0,6.0,2.0,54.304,458.965,2.278,0.0,0.0,0.544,no_motif,681.0,S4_1.1.5108
54.33,-219.077,70.958,113.618,0.943,-12.378,1.306,-5.044,-6.216,-2.25,-0.904,0.147,23.632,23.147,79.848,-15.096,0.058,1.639,0.0,15.0,0.731,2.0,1.0,0.0,7.0,2.0,54.33,510.999,2.989,0.0,0.0,0.557,no_motif,176.0,S4_1.1.5109
54.397,-204.792,69.496,117.64,0.841,-22.205,0.509,-0.14,-4.587,-1.61,-4.992,0.386,20.034,31.406,73.645,-21.473,0.003,0.236,0.0,11.0,1.08,2.0,9.0,2.0,5.0,2.0,54.397,466.541,3.053,0.0,1.0,0.542,no_motif,1036.0,S4_1.1.5110
54.432,-191.234,73.145,111.496,0.646,-17.267,0.19,-4.351,-4.261,-1.148,-3.811,-1.11,17.748,27.798,71.842,-21.384,0.0,-3.867,0.0,15.0,0.718,2.0,5.0,0.0,2.0,2.0,54.432,241.179,4.864,0.0,0.0,0.467,no_motif,775.0,S4_1.1.5111
54.475,-215.686,67.92,114.982,0.787,-12.215,0.175,-1.789,-8.383,-3.349,-0.203,-0.627,17.834,43.629,78.514,-21.734,0.026,-5.408,0.0,16.0,0.517,2.0,3.0,0.0,7.0,2.0,54.475,402.6,2.968,0.0,0.0,0.475,no_motif,369.0,S4_1.1.5112
54.504,-202.626,57.027,114.719,0.703,-12.61,0.0,-1.944,-6.611,-1.342,-2.284,-0.597,20.439,23.64,81.326,-18.206,0.001,2.87,0.0,14.0,1.014,2.0,6.0,1.0,5.0,2.0,54.504,432.154,2.355,0.0,0.0,0.471,no_motif,670.0,S4_1.1.5113
54.716,-240.004,73.44,129.902,0.838,-20.063,0.0,-3.186,-6.941,-2.079,-1.31,-1.027,9.46,32.515,107.87,-12.499,0.017,-12.217,0.0,17.0,1.026,2.0,9.0,1.0,11.0,2.0,54.716,353.551,2.454,0.0,0.0,0.656,no_motif,915.0,S4_1.1.5114
54.743,-195.857,72.698,107.177,0.629,-11.716,1.0,-3.228,-3.146,-1.962,-1.409,-1.071,19.012,19.183,78.956,-20.173,0.013,-5.365,0.0,15.0,1.366,2.0,2.0,0.0,7.0,2.0,54.743,316.582,4.551,0.0,0.0,0.594,no_motif,346.0,S4_1.1.5115
54.746,-177.944,56.848,113.914,0.569,-16.345,0.006,-2.171,-3.62,-3.493,-4.713,-0.735,15.078,34.066,72.694,-15.995,0.091,-13.505,0.0,15.0,0.866,2.0,5.0,1.0,3.0,2.0,54.746,201.166,4.936,1.0,0.0,0.49,no_motif,588.0,S4_1.1.5116
54.782,-210.887,63.824,132.64,0.663,-19.588,0.0,-2.073,-6.693,-2.347,-3.01,-0.361,14.056,32.118,88.41,-21.153,0.018,-10.835,0.0,12.0,0.671,2.0,2.0,0.0,5.0,2.0,54.782,352.412,4.468,0.0,0.0,0.483,no_motif,356.0,S4_1.1.5117
54.787,-209.773,74.041,121.444,0.694,-23.624,1.338,-1.363,-4.19,-4.916,-2.547,-0.075,18.939,29.45,76.784,-22.875,0.0,1.459,0.0,17.0,1.58,2.0,1.0,1.0,10.0,2.0,54.787,366.803,4.383,1.0,0.0,0.46,no_motif,213.0,S4_1.1.5118
54.797,-204.817,70.212,110.166,0.673,-12.245,2.238,-4.618,-5.927,-2.152,-0.701,-0.998,17.836,24.964,79.142,-14.497,0.0,-4.479,0.0,12.0,1.06,2.0,2.0,1.0,3.0,2.0,54.797,403.206,2.951,0.0,0.0,0.497,no_motif,329.0,S4_1.1.5119
54.814,-191.852,67.475,109.95,0.67,-15.895,0.031,-1.582,-4.151,-2.198,-1.154,0.406,20.98,18.381,75.829,-22.762,0.015,0.67,0.0,16.0,1.359,2.0,1.0,4.0,4.0,2.0,54.814,429.097,3.574,0.0,0.0,0.557,no_motif,150.0,S4_1.1.5120
54.829,-212.446,73.889,118.145,2.345,-11.259,0.388,-4.697,-2.404,-2.078,-2.532,0.399,15.631,24.416,86.366,-23.943,0.28,-7.671,0.0,17.0,1.372,2.0,8.0,1.0,7.0,2.0,54.829,358.623,3.834,0.0,0.0,0.459,no_motif,779.0,S4_1.1.5121
54.829,-230.717,72.975,119.465,0.92,-19.277,0.137,-3.985,-8.097,-1.314,-2.517,-0.832,12.721,44.456,78.813,-15.211,0.0,7.291,0.0,12.0,0.696,2.0,5.0,1.0,5.0,2.0,54.829,469.491,2.429,0.0,0.0,0.538,no_motif,577.0,S4_1.1.5122
54.834,-194.031,67.445,119.667,0.768,-15.627,0.304,-3.55,-2.304,-6.377,-1.8,-1.027,14.242,24.149,80.24,-19.984,0.0,-7.28,0.0,18.0,1.088,2.0,1.0,1.0,5.0,2.0,54.834,331.822,3.369,0.0,0.0,0.509,no_motif,164.0,S4_1.1.5123
54.842,-204.758,67.902,121.486,0.615,-21.588,0.067,-4.486,-10.057,-1.534,-2.19,-0.975,17.31,52.472,68.999,-24.156,0.002,-4.266,0.0,16.0,0.647,2.0,8.0,1.0,4.0,3.0,54.842,311.331,2.2,0.0,0.0,0.557,no_motif,1059.0,S4_1.1.5124
54.853,-204.292,67.801,110.836,0.861,-14.028,0.523,-2.714,-5.718,-2.725,-1.011,-0.999,21.191,22.701,78.414,-15.757,0.186,-0.417,0.0,16.0,0.718,2.0,5.0,2.0,12.0,2.0,54.853,735.728,2.677,0.0,0.0,0.468,no_motif,560.0,S4_1.1.5125
54.859,-221.837,76.106,109.755,0.965,-11.052,0.108,-2.358,-7.2,-1.583,-0.226,0.986,13.245,23.123,86.97,-14.487,0.002,2.343,0.0,13.0,0.613,2.0,8.0,1.0,8.0,2.0,54.859,831.843,3.525,0.0,0.0,0.513,no_motif,976.0,S4_1.1.5126
54.867,-178.473,61.675,105.995,0.715,-17.928,0.011,-2.342,-4.035,-1.835,-1.538,0.294,12.351,23.198,79.106,-16.862,0.0,-5.464,0.0,16.0,0.941,2.0,9.0,1.0,6.0,2.0,54.867,428.624,4.278,0.0,0.0,0.444,no_motif,967.0,S4_1.1.5127
54.869,-212.312,78.122,106.464,0.719,-5.718,0.164,-4.325,-2.88,-2.416,-0.748,-0.266,20.707,30.056,69.947,-25.701,0.01,3.048,0.0,17.0,0.708,2.0,7.0,0.0,9.0,2.0,54.869,286.641,4.323,0.0,0.0,0.537,no_motif,905.0,S4_1.1.5128
54.988,-205.807,61.254,119.556,0.788,-16.701,0.118,-3.359,-3.419,-4.131,-3.459,0.698,15.131,18.688,91.364,-12.962,0.003,-2.776,0.0,15.0,0.899,2.0,2.0,1.0,4.0,2.0,54.988,510.966,4.177,0.0,0.0,0.531,no_motif,291.0,S4_1.1.5129
55.034,-239.096,72.564,133.687,0.783,-15.466,0.011,-4.691,-2.518,-3.023,-3.233,-0.14,16.709,31.602,101.285,-20.452,0.04,-13.029,0.0,13.0,0.795,2.0,1.0,0.0,10.0,2.0,55.034,348.024,5.011,1.0,0.0,0.457,no_motif,132.0,S4_1.1.5130
55.058,-203.205,78.761,125.675,0.561,-18.623,2.307,-2.86,-3.412,-6.541,-1.901,-1.022,11.952,25.812,83.658,-19.231,0.182,-17.054,0.0,15.0,0.874,2.0,7.0,1.0,4.0,2.0,55.058,344.821,10.906,0.0,0.0,0.535,no_motif,1005.0,S4_1.1.5131
55.129,-224.808,67.782,127.727,0.655,-15.15,0.073,-7.542,-0.342,-1.882,-2.293,0.832,21.519,27.022,82.288,-14.404,0.03,-6.378,0.0,14.0,1.259,2.0,8.0,0.0,7.0,2.0,55.129,250.816,3.03,1.0,0.0,0.518,no_motif,1178.0,S4_1.1.5132
55.249,-226.893,80.069,120.772,0.754,-21.46,2.414,-3.579,-3.973,-3.707,-3.141,1.303,23.073,22.687,85.245,-18.093,0.0,-0.223,0.0,15.0,0.776,2.0,5.0,1.0,8.0,2.0,55.249,515.441,2.241,0.0,0.0,0.636,no_motif,545.0,S4_1.1.5133
55.249,-206.53,74.647,114.398,0.669,-9.78,1.694,-3.473,-5.693,-2.173,-1.184,-0.434,11.344,31.895,83.401,-24.259,0.036,-9.309,0.0,16.0,1.207,2.0,1.0,1.0,6.0,3.0,55.249,411.373,4.47,0.0,0.0,0.495,no_motif,186.0,S4_1.1.5134
55.255,-228.648,67.578,124.312,0.798,-24.251,0.428,-5.276,-7.758,-3.388,-2.663,-0.489,14.641,59.07,75.416,-16.663,0.007,2.14,0.0,15.0,0.664,2.0,5.0,2.0,5.0,3.0,55.255,400.511,1.937,0.0,0.0,0.584,no_motif,623.0,S4_1.1.5135
55.263,-186.451,62.851,113.146,0.837,-18.711,0.237,-4.139,-4.881,-2.654,-2.789,-1.004,11.437,30.028,79.296,-18.573,0.196,-3.562,0.0,13.0,1.117,2.0,1.0,2.0,5.0,2.0,55.263,484.136,3.517,0.0,1.0,0.431,no_motif,147.0,S4_1.1.5136
55.332,-191.619,50.474,110.361,0.815,-21.688,0.0,-5.007,-8.122,-1.822,-1.592,-0.933,15.512,49.902,71.547,-16.078,0.02,3.562,0.0,14.0,0.61,2.0,2.0,0.0,4.0,3.0,55.332,438.849,2.37,0.0,0.0,0.452,no_motif,276.0,S4_1.1.5137
55.338,-180.825,70.594,105.807,0.493,-16.052,3.334,-3.182,-1.108,-3.329,-1.407,-0.627,20.791,22.357,78.1,-24.978,0.0,-14.63,0.0,13.0,0.892,2.0,2.0,1.0,3.0,2.0,55.338,139.791,4.025,1.0,0.0,0.448,no_motif,312.0,S4_1.1.5138
55.381,-217.111,64.481,118.761,0.746,-12.254,3.058,-3.561,-4.823,-2.257,-1.861,-0.505,19.18,20.258,100.325,-18.289,0.0,-10.766,0.0,17.0,1.059,2.0,2.0,0.0,7.0,2.0,55.381,386.816,3.492,0.0,0.0,0.497,no_motif,314.0,S4_1.1.5139
55.405,-218.966,64.662,129.919,0.763,-22.727,0.118,-3.293,-8.44,-3.444,-2.795,-0.458,18.443,34.803,89.148,-15.307,0.002,-7.023,0.0,19.0,1.103,2.0,1.0,0.0,7.0,2.0,55.405,364.665,2.195,0.0,0.0,0.519,no_motif,208.0,S4_1.1.5140
55.508,-229.949,42.817,123.336,0.92,-16.135,12.268,-4.485,-6.546,-2.36,-2.242,-1.185,6.909,52.983,105.013,-17.393,0.0,-8.444,0.0,14.0,0.703,2.0,3.0,0.0,6.0,3.0,55.508,448.086,2.224,0.0,0.0,0.458,no_motif,473.0,S4_1.1.5141
55.546,-177.623,63.09,105.366,0.533,-17.665,1.34,-2.641,-3.992,-3.293,-2.043,15.546,20.262,21.383,61.074,-24.233,0.004,-1.56,0.0,15.0,1.824,2.0,6.0,2.0,3.0,2.0,42.031,425.824,4.811,0.0,0.0,0.598,no_motif,574.0,S4_1.1.5142
55.574,-225.287,61.794,117.805,1.107,-18.445,0.0,-5.047,-6.479,-0.872,-2.498,-0.568,17.097,20.4,114.947,-9.998,0.034,-8.415,0.0,15.0,0.966,2.0,1.0,1.0,7.0,2.0,55.574,440.35,2.899,1.0,0.0,0.547,no_motif,142.0,S4_1.1.5143
55.612,-184.822,69.555,107.869,0.609,-15.077,0.699,-3.6,-3.413,-2.617,-2.899,1.391,21.305,26.557,72.591,-25.269,0.0,-7.268,0.0,10.0,0.844,2.0,4.0,0.0,5.0,2.0,55.612,169.744,6.046,0.0,0.0,0.5,no_motif,460.0,S4_1.1.5144
55.724,-208.927,71.767,118.912,0.784,-15.663,0.675,-3.111,-7.303,-1.541,-2.175,-0.907,19.061,27.554,89.353,-22.672,0.0,-10.081,0.0,15.0,0.599,2.0,1.0,1.0,5.0,2.0,55.724,290.019,4.223,0.0,0.0,0.57,no_motif,177.0,S4_1.1.5145
55.814,-215.649,62.86,112.89,0.811,-14.905,0.16,-3.282,-8.676,-3.176,-1.53,-0.992,9.482,45.186,87.503,-15.443,0.0,0.575,0.0,13.0,0.691,2.0,3.0,0.0,5.0,2.0,55.814,425.704,3.028,0.0,0.0,0.622,no_motif,372.0,S4_1.1.5146
55.857,-182.109,69.743,104.073,0.611,-12.861,0.975,-1.891,-3.007,-1.98,-1.113,0.196,21.374,20.764,72.18,-21.076,0.0,-10.024,0.0,15.0,1.284,2.0,6.0,0.0,3.0,2.0,55.857,417.482,4.484,1.0,0.0,0.49,no_motif,650.0,S4_1.1.5147
55.893,-200.914,62.397,112.624,0.742,-10.65,0.423,-1.492,-1.64,-0.887,-1.299,-0.534,20.603,28.082,77.76,-18.91,0.008,-10.421,0.0,16.0,1.076,2.0,5.0,3.0,4.0,2.0,55.893,309.512,3.27,0.0,0.0,0.618,no_motif,612.0,S4_1.1.5148
55.902,-230.776,76.201,124.182,1.047,-26.853,0.154,-0.819,-10.431,-2.807,-2.976,-0.26,9.55,44.776,93.082,-15.939,0.125,-2.354,0.0,14.0,1.038,2.0,3.0,0.0,12.0,2.0,55.902,719.265,2.965,0.0,0.0,0.504,no_motif,388.0,S4_1.1.5149
55.903,-201.556,82.941,117.665,0.657,-16.291,0.563,-3.53,-3.088,-2.197,-4.588,-0.931,16.73,18.875,72.755,-23.758,0.061,1.595,0.0,18.0,0.805,2.0,5.0,2.0,5.0,2.0,55.903,382.486,4.052,2.0,0.0,0.616,no_motif,757.0,S4_1.1.5150
55.92,-238.155,90.109,122.145,0.784,-15.542,2.018,-3.316,-4.1,-1.606,-0.65,1.098,10.087,23.599,82.813,-11.947,0.006,-1.422,0.0,15.0,0.623,2.0,7.0,1.0,10.0,2.0,55.92,589.064,3.763,0.0,0.0,0.536,no_motif,802.0,S4_1.1.5151
55.941,-201.52,87.466,115.545,0.78,-15.431,0.021,-4.547,-5.087,-1.204,-1.713,0.656,16.388,17.104,75.087,-23.51,0.002,-4.097,0.0,16.0,1.548,2.0,1.0,0.0,9.0,2.0,55.941,431.199,4.643,0.0,0.0,0.594,no_motif,178.0,S4_1.1.5152
56.001,-225.83,110.835,121.015,0.807,-13.583,0.216,-5.543,-7.334,-2.462,-2.042,-0.097,8.812,10.081,85.884,-18.433,0.567,-6.891,0.0,16.0,0.526,2.0,1.0,0.0,7.0,3.0,56.001,302.712,1.871,0.0,0.0,0.571,no_motif,153.0,S4_1.1.5153
56.059,-207.663,85.347,111.092,0.652,-18.632,1.723,-0.834,-6.001,-2.509,-2.076,-1.05,23.022,25.122,80.543,-24.821,0.001,-7.857,0.0,17.0,0.727,2.0,9.0,2.0,6.0,2.0,56.059,299.459,3.747,1.0,0.0,0.539,no_motif,1178.0,S4_1.1.5154
56.082,-236.009,54.884,119.077,0.784,-13.772,16.394,-5.809,-11.238,-3.895,-0.602,-0.749,4.83,47.752,100.381,-14.935,0.0,-1.012,0.0,18.0,0.706,2.0,3.0,2.0,7.0,2.0,56.082,629.943,2.884,0.0,0.0,0.655,no_motif,334.0,S4_1.1.5155
